,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,original,porch,total_sf,total_rooms
189,555,532353020,twenty,RL,63.0,9750,2,3,Inside,2,Sawyer,1Story,5,5,1962,1962,Hip,HdBoard,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,2.0,68.0,4.0,884.0,28.0,3,4.0,0,980,2.0,0.0,1,2,7,0,0.0,Detchd,1969.0,1.0,2.0,400.0,4.0,4.0,2,0,0,0.0,3.0,0,11,2009,-inf,test,1,1960.0,8
190,899,908250030,twenty,RL,74.0,10206,3,3,Corner,2,Edwards,1Story,3,3,1952,1952,Flat,BrkComm,Brk Cmn,None,0.0,2,2,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0,944,1.0,0.0,1,1,6,0,0.0,Detchd,1956.0,1.0,2.0,528.0,4.0,3.0,2,0,0,0.0,0.0,0,7,2009,-inf,test,0,944.0,6
191,2357,527376110,sixty,RL,78.0,10140,3,3,Inside,2,NWAmes,2Story,7,5,1976,1976,Gable,HdBoard,HdBoard,None,0.0,2,2,PConc,5.0,4.0,1.0,6.0,194.0,1.0,0.0,638.0,2,4.0,0,1664,2.0,1.0,1,2,7,1,4.0,Attchd,1976.0,2.0,2.0,528.0,4.0,4.0,2,0,0,0.0,2.0,0,3,2006,-inf,test,1,2496.0,12
192,328,923225390,hundredtwenty,RM,31.0,2394,3,3,Inside,1,MeadowV,1Story,5,6,1973,1973,Gable,CemntBd,CmentBd,None,0.0,2,2,CBlock,5.0,4.0,4.0,6.0,915.0,1.0,0.0,30.0,4,4.0,0,945,2.0,1.0,1,2,7,1,2.0,Attchd,1973.0,2.0,1.0,253.0,4.0,4.0,2,174,0,0.0,0.0,0,5,2010,-inf,test,1,1890.0,7
193,1356,903425420,thirty,RL,55.0,10267,3,3,Inside,2,BrkSide,1Story,6,7,1918,2000,Gable,Stucco,Wd Shng,None,0.0,2,3,BrkTil,4.0,5.0,2.0,3.0,210.0,5.0,606.0,0.0,4,4.0,0,838,2.0,0.0,1,1,7,0,0.0,Detchd,1961.0,3.0,1.0,275.0,4.0,4.0,0,0,0,0.0,1.0,0,5,2008,-inf,test,1,1654.0,7
194,1154,532377020,twenty,RL,60.0,6360,3,3,Inside,2,Sawyer,1Story,5,5,1963,1963,Hip,Wd Sdng,HdBoard,None,0.0,2,2,CBlock,5.0,5.0,1.0,5.0,489.0,1.0,0.0,375.0,2,4.0,0,864,1.0,0.0,1,2,7,0,0.0,Attchd,1963.0,1.0,1.0,276.0,4.0,4.0,2,0,0,0.0,0.0,650,1,2008,-inf,test,0,1728.0,8
195,1730,528218050,sixty,RL,65.0,10237,3,3,Inside,2,Gilbert,2Story,6,5,2005,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,783.0,4,4.0,0,1484,2.0,1.0,1,3,7,1,5.0,Attchd,2005.0,3.0,2.0,393.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2007,-inf,test,1,2267.0,11
196,2249,914452120,eightyfive,RL,0.0,7540,2,3,CulDSac,2,Mitchel,SFoyer,6,6,1978,1978,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,5.0,4.0,3.0,6.0,773.0,1.0,0.0,115.0,4,4.0,0,912,2.0,0.0,1,2,7,1,4.0,Attchd,1978.0,2.0,2.0,470.0,4.0,4.0,2,0,0,0.0,3.0,0,6,2007,-inf,test,1,1800.0,7
197,1119,528435020,sixty,RL,80.0,9428,3,3,Inside,2,Somerst,2Story,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,310.0,3,2,PConc,5.0,4.0,3.0,6.0,729.0,1.0,0.0,226.0,4,4.0,0,1874,3.0,1.0,1,3,7,1,5.0,Attchd,2007.0,3.0,3.0,880.0,4.0,4.0,2,168,0,0.0,0.0,0,2,2008,-inf,test,1,2829.0,11
198,2856,909256010,fifty,RL,84.0,10164,3,3,Inside,2,SWISU,1.5Fin,5,5,1939,1950,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,4.0,3.0,3.0,2.0,646.0,1.0,0.0,346.0,1,4.0,0,1465,2.0,0.0,1,2,7,2,4.0,Detchd,1939.0,1.0,1.0,240.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2006,-inf,test,1,2457.0,9
199,1394,905225040,eighty,RL,85.0,13825,3,3,Inside,2,Sawyer,SLvl,5,6,1958,1987,Gable,MetalSd,MetalSd,None,0.0,2,3,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,533.0,2,4.0,0,1601,1.0,1.0,1,2,5,0,0.0,BuiltIn,1958.0,2.0,1.0,300.0,4.0,4.0,2,280,0,0.0,0.0,0,12,2008,-inf,test,1,2134.0,9
200,2587,535325130,eighty,RL,55.0,7700,3,3,Inside,2,NAmes,SLvl,5,7,1956,1956,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,5.0,4.0,1.0,4.0,271.0,1.0,0.0,30.0,4,3.0,0,1145,1.0,0.0,1,2,5,0,0.0,Detchd,1993.0,1.0,2.0,684.0,4.0,4.0,2,0,0,0.0,2.0,0,9,2006,-inf,test,0,1446.0,9
201,61,528344070,sixty,RL,60.0,17433,1,3,CulDSac,2,NoRidge,2Story,8,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,114.0,3,2,PConc,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1629.0,4,4.0,0,2475,2.0,1.0,1,3,7,1,4.0,Attchd,1998.0,3.0,3.0,962.0,4.0,4.0,2,23,0,0.0,0.0,0,1,2010,-inf,test,1,4104.0,11
202,2661,902325100,seventyfive,RM,70.0,6300,3,3,Corner,2,OldTown,2.5Unf,7,6,1910,2005,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1226.0,4,4.0,0,2104,2.0,0.0,1,2,7,0,0.0,Detchd,1910.0,1.0,2.0,432.0,3.0,4.0,1,0,0,0.0,0.0,0,7,2006,-inf,test,1,3330.0,14
203,2711,905103180,eighty,RL,80.0,10366,2,3,Corner,2,Sawyer,SLvl,6,7,1964,1964,Gable,HdBoard,Plywood,None,0.0,2,3,CBlock,4.0,4.0,3.0,6.0,456.0,1.0,0.0,456.0,2,4.0,0,934,1.0,1.0,1,2,7,0,0.0,Attchd,1964.0,1.0,1.0,336.0,4.0,4.0,2,77,0,0.0,4.0,500,7,2006,-inf,test,0,1846.0,6
204,1147,531450170,sixty,RL,76.0,9291,2,3,Corner,2,SawyerW,2Story,6,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,120.0,3,2,PConc,5.0,4.0,1.0,6.0,426.0,1.0,0.0,406.0,4,4.0,0,1710,2.0,1.0,1,3,7,0,0.0,Attchd,1993.0,2.0,2.0,506.0,4.0,4.0,2,144,0,0.0,0.0,0,6,2008,-inf,test,1,2542.0,10
205,757,903475100,seventy,RM,0.0,5775,1,3,Corner,1,OldTown,2Story,6,7,1915,2002,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,483.0,4,4.0,0,1427,1.0,0.0,1,3,7,0,0.0,Attchd,1915.0,1.0,1.0,379.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2009,-inf,test,1,1910.0,10
206,2623,535451210,twenty,RL,60.0,7200,3,3,Inside,2,NAmes,1Story,4,5,1950,1950,Gable,BrkFace,Wd Sdng,None,0.0,2,2,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0,1040,1.0,0.0,1,2,7,0,0.0,Detchd,1950.0,1.0,2.0,420.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2006,-inf,test,1,1040.0,6
207,2378,527455100,hundredsixty,RL,24.0,2179,3,3,Inside,2,NPkVill,2Story,6,5,1976,1976,Gable,Plywood,Brk Cmn,None,0.0,2,2,CBlock,5.0,4.0,1.0,5.0,70.0,1.0,0.0,785.0,3,4.0,0,1456,2.0,1.0,1,2,7,1,4.0,Attchd,1976.0,2.0,2.0,460.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2006,-inf,test,1,2311.0,9
208,1413,905452120,sixty,RL,50.0,9360,3,3,Corner,2,Edwards,2Story,6,8,1962,2001,Gable,VinylSd,VinylSd,BrkCmn,216.0,3,2,CBlock,4.0,4.0,1.0,3.0,324.0,1.0,0.0,297.0,2,4.0,0,1269,1.0,1.0,1,2,7,0,0.0,Detchd,1962.0,1.0,1.0,280.0,4.0,4.0,2,0,0,0.0,2.0,0,11,2008,-inf,test,1,1890.0,10
209,1722,528181080,hundredtwenty,RL,44.0,6442,2,3,Inside,2,NridgHt,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,178.0,3,2,PConc,5.0,5.0,2.0,6.0,24.0,1.0,0.0,1346.0,4,4.0,0,1370,2.0,0.0,1,3,7,1,5.0,Attchd,2006.0,2.0,2.0,484.0,4.0,4.0,2,120,0,0.0,0.0,0,10,2007,-inf,test,1,2740.0,8
210,1112,528427070,sixty,RL,86.0,14598,2,3,CulDSac,2,Somerst,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Stone,74.0,3,2,PConc,5.0,4.0,2.0,1.0,0.0,1.0,0.0,894.0,4,4.0,0,1933,2.0,1.0,1,3,7,1,5.0,BuiltIn,2007.0,3.0,3.0,668.0,4.0,4.0,2,100,0,0.0,0.0,0,1,2008,-inf,test,1,2827.0,13
211,1623,527161090,sixty,RL,0.0,8637,2,3,Inside,2,Gilbert,2Story,6,5,1999,2000,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,1.0,5.0,871.0,1.0,0.0,52.0,3,4.0,0,1714,3.0,1.0,1,2,7,1,4.0,Attchd,2000.0,3.0,2.0,451.0,4.0,4.0,2,256,0,0.0,0.0,0,4,2007,-inf,test,1,2637.0,10
212,1201,534250410,sixty,RL,76.0,9120,3,3,Inside,2,NWAmes,2Story,6,6,1974,1974,Hip,HdBoard,HdBoard,BrkFace,270.0,3,2,CBlock,4.0,4.0,1.0,5.0,442.0,1.0,0.0,459.0,2,4.0,0,1876,2.0,1.0,1,3,7,1,4.0,Attchd,1974.0,2.0,2.0,540.0,5.0,4.0,2,0,0,0.0,0.0,0,7,2008,-inf,test,1,2777.0,12
213,1513,909100150,thirty,RL,67.0,5142,3,3,Inside,2,Edwards,1.5Fin,4,7,1923,2008,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,4.0,4.0,1.0,5.0,224.0,1.0,0.0,725.0,2,4.0,0,1292,1.0,1.0,1,3,7,0,0.0,Detchd,1923.0,1.0,1.0,205.0,4.0,4.0,0,0,0,0.0,0.0,0,6,2008,-inf,test,1,2241.0,9
214,957,916176125,twenty,RL,150.0,215245,0,3,Inside,0,Timber,1Story,7,5,1965,1965,Hip,BrkFace,BrkFace,None,0.0,2,2,CBlock,5.0,4.0,4.0,5.0,1236.0,3.0,820.0,80.0,2,4.0,0,2036,4.0,0.0,1,2,7,2,5.0,Attchd,1965.0,2.0,2.0,513.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2009,-inf,test,0,4172.0,11
215,1171,533215070,hundredtwenty,FV,35.0,4109,2,3,Inside,2,Somerst,1Story,9,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,260.0,3,2,PConc,5.0,4.0,3.0,6.0,1141.0,1.0,0.0,416.0,4,4.0,0,1557,3.0,0.0,1,4,7,1,4.0,Attchd,1999.0,2.0,2.0,484.0,4.0,4.0,2,124,0,0.0,0.0,0,6,2008,-inf,test,1,3114.0,7
216,1145,531450030,sixty,RL,75.0,8285,3,3,Corner,2,SawyerW,2Story,7,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,397.0,1.0,0.0,439.0,3,4.0,0,1737,2.0,2.0,1,3,7,0,0.0,Attchd,1992.0,3.0,2.0,506.0,4.0,4.0,2,192,0,0.0,0.0,0,5,2008,-inf,test,1,2573.0,10
217,2726,905202190,twenty,RL,0.0,20355,3,3,Inside,1,ClearCr,1Story,7,6,1967,1967,Gable,Plywood,Plywood,BrkFace,123.0,2,2,CBlock,5.0,4.0,3.0,3.0,810.0,5.0,826.0,229.0,2,4.0,0,1830,2.0,0.0,1,2,7,2,5.0,Attchd,1967.0,1.0,2.0,521.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2006,-inf,test,1,3695.0,8
218,703,902110080,sixty,RM,60.0,3378,3,3,Inside,2,OldTown,2Story,7,8,1946,1992,Gable,HdBoard,HdBoard,None,0.0,2,3,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,651.0,3,4.0,0,1389,1.0,1.0,1,2,7,2,5.0,Detchd,1947.0,1.0,1.0,240.0,4.0,4.0,1,0,0,0.0,0.0,0,9,2009,-inf,test,1,2040.0,9
219,760,903481130,eightyfive,RM,86.0,5160,3,3,Inside,2,IDOTRR,SFoyer,4,6,1923,1950,Hip,MetalSd,MetalSd,None,0.0,2,3,PConc,5.0,3.0,3.0,4.0,749.0,3.0,63.0,46.0,2,4.0,0,892,2.0,0.0,1,3,5,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,7,2009,-inf,test,1,1750.0,6
220,1964,535453080,twenty,RL,0.0,7500,3,3,Inside,2,NAmes,1Story,5,7,1959,2003,Hip,BrkFace,BrkFace,None,0.0,2,2,CBlock,4.0,4.0,1.0,6.0,574.0,1.0,0.0,466.0,4,4.0,0,1040,2.0,0.0,1,3,7,0,0.0,Attchd,1959.0,2.0,1.0,286.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2007,-inf,test,0,2080.0,9
221,2512,533223010,hundredsixty,FV,35.0,3735,3,3,FR3,2,Somerst,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,3,2,PConc,5.0,4.0,1.0,6.0,450.0,1.0,0.0,241.0,4,4.0,0,1452,3.0,1.0,1,3,7,0,0.0,Detchd,1999.0,1.0,2.0,506.0,4.0,4.0,2,0,0,0.0,0.0,0,3,2006,-inf,test,1,2143.0,9
222,159,535377090,ninety,RL,64.0,6979,3,3,Inside,2,OldTown,SFoyer,6,5,1980,1980,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,6.0,1056.0,1.0,0.0,0.0,3,4.0,0,1056,2.0,0.0,2,2,7,0,0.0,Detchd,1980.0,1.0,2.0,576.0,4.0,4.0,2,264,0,0.0,4.0,600,6,2010,-inf,test,1,2112.0,4
223,1281,535475020,sixty,RL,71.0,7056,3,3,Inside,2,NAmes,2Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,415.0,2,2,CBlock,4.0,4.0,1.0,4.0,400.0,1.0,0.0,380.0,2,4.0,0,1796,2.0,1.0,1,2,7,1,4.0,Attchd,1963.0,2.0,2.0,483.0,4.0,4.0,2,0,0,0.0,0.0,0,10,2008,-inf,test,1,2576.0,12
224,468,528221070,sixty,RL,122.0,11911,1,3,Inside,2,Gilbert,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,684.0,4,4.0,0,1560,2.0,1.0,1,3,7,1,5.0,BuiltIn,2005.0,3.0,2.0,400.0,4.0,4.0,2,100,0,0.0,0.0,0,3,2009,-inf,test,1,2244.0,9
225,290,909176150,thirty,RL,0.0,7890,3,3,Corner,2,SWISU,1Story,6,6,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,238.0,1.0,0.0,618.0,2,4.0,0,856,2.0,0.0,1,2,7,1,5.0,Detchd,1939.0,1.0,2.0,399.0,4.0,4.0,2,0,0,0.0,0.0,0,3,2010,-inf,test,1,1712.0,6
226,665,535383110,thirty,RL,60.0,10800,3,3,Inside,2,OldTown,1Story,5,7,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,720.0,2,4.0,0,846,1.0,0.0,1,3,7,0,0.0,Detchd,1980.0,3.0,2.0,576.0,4.0,4.0,0,0,0,0.0,0.0,0,6,2009,-inf,test,0,1566.0,6
227,1463,907260010,sixty,RL,0.0,11250,3,3,Corner,2,CollgCr,2Story,8,5,2002,2002,Gable,CemntBd,CmentBd,None,0.0,3,2,PConc,5.0,4.0,2.0,1.0,0.0,1.0,0.0,1128.0,4,4.0,0,2290,2.0,1.0,1,3,7,1,5.0,Attchd,2002.0,1.0,2.0,779.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2008,-inf,test,0,3418.0,13
228,1792,528445020,sixty,RL,70.0,9605,3,3,Inside,2,Somerst,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,982.0,4,4.0,0,1977,2.0,1.0,1,3,7,0,0.0,Attchd,2006.0,2.0,3.0,574.0,4.0,4.0,2,240,0,0.0,0.0,0,7,2007,-inf,test,1,2959.0,10
229,923,909277090,twenty,RL,80.0,14680,2,3,Inside,2,Crawfor,1Story,5,4,1960,1960,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,793.0,1.0,0.0,480.0,4,4.0,0,1273,1.0,0.0,1,2,7,0,0.0,Attchd,1960.0,1.0,1.0,307.0,4.0,4.0,2,483,0,0.0,3.0,0,6,2009,-inf,test,1,2546.0,7
230,500,528354050,sixty,RL,79.0,10208,2,3,Inside,2,NoRidge,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,BrkFace,921.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1264.0,4,4.0,0,2344,2.0,1.0,1,3,7,1,4.0,Attchd,1996.0,2.0,3.0,889.0,4.0,4.0,2,220,0,0.0,0.0,0,7,2009,-inf,test,0,3608.0,10
231,1408,905426030,thirty,RL,85.0,19550,3,3,Inside,2,Edwards,1Story,5,7,1940,2007,Flat,PreCast,PreCast,None,0.0,2,2,PConc,4.0,4.0,4.0,5.0,1035.0,1.0,0.0,545.0,4,4.0,0,1518,2.0,0.0,1,1,7,2,5.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0,1,2008,-inf,test,1,3098.0,7
232,331,923226320,hundredeighty,RM,21.0,1491,3,3,Inside,2,MeadowV,SFoyer,4,6,1972,1972,Gable,CemntBd,CmentBd,None,0.0,2,2,CBlock,5.0,4.0,3.0,2.0,150.0,6.0,480.0,0.0,4,4.0,0,630,2.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,96,0,0.0,0.0,0,5,2010,-inf,test,1,1260.0,4
233,170,902102100,fifty,RM,60.0,4800,3,3,Corner,2,OldTown,1.5Fin,4,5,1900,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,771.0,2,2,PConc,4.0,4.0,1.0,5.0,48.0,1.0,0.0,661.0,2,4.0,0,1844,2.0,0.0,1,2,5,2,5.0,Basment,1900.0,1.0,1.0,240.0,4.0,4.0,2,84,0,0.0,0.0,0,1,2010,-inf,test,0,2553.0,12
234,2192,908275200,twenty,RL,60.0,8172,3,3,Inside,2,Edwards,1Story,4,5,1955,1955,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,544.0,1.0,0.0,224.0,2,4.0,0,768,1.0,0.0,1,2,7,1,3.0,Detchd,1959.0,1.0,1.0,355.0,4.0,4.0,2,0,0,0.0,3.0,0,7,2007,-inf,test,1,1536.0,6
235,2571,535150300,seventyfive,RL,174.0,25419,3,3,Corner,2,NAmes,2Story,8,4,1918,1990,Gable,Stucco,Stucco,None,0.0,3,3,PConc,4.0,4.0,1.0,6.0,1036.0,2.0,184.0,140.0,3,4.0,392,3112,3.0,1.0,1,3,7,1,6.0,Detchd,1918.0,1.0,2.0,795.0,4.0,4.0,2,0,512,4.0,4.0,0,3,2006,-inf,test,1,4080.0,12
236,2314,527107030,sixty,RL,0.0,13031,1,3,Corner,2,Gilbert,2Story,6,5,1995,1996,Gable,HdBoard,HdBoard,None,0.0,2,2,PConc,5.0,4.0,1.0,5.0,592.0,1.0,0.0,99.0,3,4.0,0,1498,2.0,1.0,1,2,7,1,4.0,Attchd,1995.0,3.0,2.0,409.0,4.0,4.0,2,315,0,0.0,0.0,0,7,2006,-inf,test,1,2189.0,9
237,2647,902111010,thirty,RM,50.0,5633,3,3,Inside,2,OldTown,1Story,5,7,1925,1950,Gable,MetalSd,Stucco,None,0.0,2,2,BrkTil,4.0,3.0,1.0,1.0,0.0,1.0,0.0,844.0,2,4.0,0,844,1.0,0.0,1,2,7,0,0.0,Detchd,1925.0,1.0,1.0,216.0,4.0,4.0,0,50,0,0.0,0.0,0,7,2006,-inf,test,1,1688.0,7
238,422,528102140,sixty,RL,110.0,14257,3,3,Inside,2,NridgHt,2Story,9,5,2007,2007,Hip,VinylSd,VinylSd,Stone,726.0,4,2,PConc,6.0,4.0,1.0,6.0,1360.0,1.0,0.0,416.0,4,4.0,0,2772,4.0,1.0,1,4,7,3,5.0,BuiltIn,2007.0,3.0,3.0,754.0,4.0,4.0,2,135,0,0.0,0.0,0,6,2009,-inf,test,1,4548.0,14
239,2457,528429120,twenty,RL,49.0,20896,1,3,CulDSac,2,Somerst,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,6.0,4.0,2.0,6.0,1721.0,1.0,0.0,356.0,4,4.0,0,2097,2.0,1.0,1,4,7,1,6.0,Attchd,2005.0,3.0,3.0,1134.0,4.0,4.0,2,192,0,0.0,0.0,0,1,2006,-inf,test,1,4174.0,9
240,1838,533208010,hundredtwenty,FV,47.0,4230,3,3,Corner,2,Somerst,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,6.0,5.0,1.0,1.0,0.0,1.0,0.0,1352.0,4,4.0,0,1352,2.0,0.0,1,3,7,1,5.0,Attchd,2006.0,2.0,2.0,466.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2007,-inf,test,1,2704.0,7
241,2805,907290260,sixty,RL,120.0,15611,3,3,Inside,2,CollgCr,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1079.0,4,4.0,0,1919,2.0,1.0,1,3,7,1,5.0,Attchd,2006.0,2.0,2.0,685.0,5.0,4.0,2,0,0,0.0,0.0,0,7,2006,-inf,test,1,2998.0,11
242,1645,527301280,twenty,RL,0.0,10960,2,3,Inside,2,NWAmes,1Story,6,5,1984,1984,Hip,HdBoard,HdBoard,None,0.0,2,2,CBlock,5.0,4.0,1.0,6.0,256.0,1.0,0.0,1028.0,2,4.0,0,1284,3.0,0.0,1,2,7,0,0.0,Attchd,1984.0,1.0,2.0,480.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2007,-inf,test,1,2568.0,8
243,1711,528168040,sixty,RL,93.0,11999,3,3,Inside,2,NridgHt,2Story,8,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,340.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1181.0,4,4.0,0,2374,2.0,1.0,1,4,7,1,5.0,BuiltIn,2003.0,3.0,3.0,656.0,4.0,4.0,2,104,0,0.0,0.0,0,5,2007,-inf,test,1,3555.0,14
244,2825,908178050,sixty,RL,90.0,11060,2,3,Corner,2,Edwards,2Story,7,5,2003,2005,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1150.0,4,4.0,0,2314,2.0,1.0,1,3,7,1,6.0,BuiltIn,2003.0,3.0,2.0,502.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2006,-inf,test,1,3464.0,12
245,322,921128020,twenty,RL,89.0,13214,2,3,Inside,2,Timber,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,None,0.0,4,2,PConc,6.0,4.0,4.0,1.0,0.0,1.0,0.0,2002.0,4,4.0,0,2018,2.0,0.0,1,4,7,1,5.0,Attchd,2009.0,3.0,3.0,746.0,4.0,4.0,2,144,0,0.0,0.0,0,5,2010,-inf,test,1,4020.0,13
246,2103,906380040,twenty,RL,66.0,10235,2,3,Inside,2,CollgCr,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,306.0,3,2,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1643.0,4,4.0,0,1651,2.0,0.0,1,3,7,1,5.0,Attchd,2007.0,2.0,3.0,870.0,4.0,4.0,2,192,0,0.0,0.0,0,9,2007,-inf,test,1,3294.0,10
247,342,526302110,twenty,RL,74.0,13008,2,3,Inside,2,NAmes,1Story,6,5,1956,1956,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,564.0,1.0,0.0,318.0,2,4.0,0,882,1.0,0.0,1,2,7,0,0.0,Attchd,1956.0,1.0,1.0,502.0,4.0,4.0,2,0,0,0.0,0.0,0,10,2009,-inf,test,0,1764.0,7
248,600,534275060,twenty,RL,60.0,7436,3,3,Inside,2,NAmes,1Story,4,7,1960,1960,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,5.0,734.0,1.0,0.0,160.0,3,4.0,0,894,2.0,0.0,1,2,7,1,2.0,Detchd,1988.0,1.0,2.0,396.0,4.0,4.0,2,0,0,0.0,2.0,0,8,2009,-inf,test,1,1788.0,7
249,488,528290120,sixty,RL,60.0,8123,2,3,Inside,2,Gilbert,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,16.0,2,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,982.0,4,4.0,0,1800,2.0,1.0,1,2,7,1,4.0,Attchd,2000.0,3.0,2.0,463.0,4.0,4.0,2,100,0,0.0,0.0,0,6,2009,-inf,test,1,2782.0,10
250,1725,528186120,hundredtwenty,RL,68.0,7820,2,3,Inside,2,NridgHt,1Story,9,5,2007,2007,Hip,MetalSd,MetalSd,BrkFace,362.0,4,2,PConc,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1869.0,4,4.0,0,1869,2.0,0.0,1,4,7,1,5.0,Attchd,2007.0,2.0,2.0,617.0,4.0,4.0,2,210,0,0.0,0.0,0,12,2007,-inf,test,1,3738.0,8
251,2246,911370450,hundredtwenty,RM,59.0,5568,2,3,Inside,1,Crawfor,1Story,8,5,2006,2007,Hip,CemntBd,CmentBd,Stone,473.0,3,2,PConc,5.0,4.0,4.0,6.0,1573.0,1.0,0.0,0.0,3,4.0,0,1625,3.0,1.0,1,3,7,1,5.0,Attchd,2006.0,3.0,2.0,495.0,4.0,4.0,2,123,0,0.0,0.0,0,10,2007,-inf,test,1,3198.0,7
